char_freq_!,word_freq_remove,char_freq_$,capital_run_length_average,word_freq_your,word_freq_free,capital_run_length_longest,capital_run_length_total,word_freq_hp,word_freq_our,word_freq_money,word_freq_000,word_freq_you,word_freq_george,Class
0.0,0.0,0.0,1.0,0.0,0.0,1,8,0.0,0.0,0.0,0.0,0.0,5.0,0
0.74,0.0,0.0,1.5,0.0,0.0,4,18,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.76,0.46,0.0,12,132,0.46,0.0,0.0,0.0,1.38,0.0,0
0.0,0.0,0.0,1.0,1.6,0.0,1,11,0.0,0.0,0.0,0.0,4.8,0.0,0
0.0,0.0,0.0,1.823,0.0,0.0,8,31,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.125,0.0,0.0,2,9,0.0,0.0,0.0,0.0,2.81,0.0,0
0.028,0.0,0.084,4.11,2.11,0.0,62,411,2.32,0.0,0.0,0.0,0.42,0.0,0
0.523,0.0,0.0,1.218,0.68,0.68,5,39,0.0,0.0,0.0,0.0,4.08,0.0,0
0.017,0.0,0.0,3.061,0.0,0.11,38,600,1.22,0.55,0.0,0.0,1.22,0.0,0
0.0,0.0,0.0,2.444,0.0,0.0,76,198,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.37,0.0,2.125,3.38,0.0,13,85,0.37,0.0,0.0,0.0,3.75,0.0,0
0.0,0.0,0.0,1.611,0.0,0.0,7,29,1.72,0.0,0.0,0.0,0.0,0.0,0
0.444,0.0,0.0,2.8,2.7,0.0,7,28,0.0,0.0,0.0,0.0,2.7,0.0,0
0.0,0.0,0.0,2.84,0.0,0.0,24,142,2.02,0.0,0.0,0.0,0.0,0.0,0
0.8,0.0,0.0,1.5,9.52,0.0,4,9,0.0,4.76,0.0,0.0,4.76,0.0,0
0.0,0.0,0.0,1.714,0.0,0.0,6,12,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.523,0.0,0.0,11,64,0.0,0.0,0.0,0.0,0.0,0.0,0
0.122,0.0,0.0,2.203,0.0,0.0,12,130,3.5,0.0,0.0,0.0,0.0,3.5,0
0.0,0.0,0.0,2.341,0.0,0.0,22,665,2.54,0.13,0.0,0.0,0.06,0.0,0
0.0,0.0,0.0,3.9,0.0,0.0,13,78,2.04,0.0,0.0,0.0,2.04,0.0,0
0.0,0.0,0.0,2.8,0.0,0.0,12,28,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.455,0.0,0.0,12,115,1.83,0.52,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,2.876,0.0,0.13,38,420,0.52,0.65,0.0,0.0,1.18,0.0,0
0.153,0.0,0.0,1.933,0.0,0.0,7,58,0.9,0.0,0.0,0.0,0.0,0.0,0
0.645,0.0,0.0,1.666,0.0,0.0,7,15,0.0,0.0,0.0,0.0,0.0,0.0,0
0.414,0.0,0.0,1.0,3.52,0.0,1,14,3.52,0.0,0.0,0.0,2.35,0.0,0
0.0,0.0,0.0,1.4,0.0,0.0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.596,0.8,0.0,12,83,0.0,0.0,0.0,0.0,2.4,0.0,0
0.0,0.0,0.0,1.285,0.0,0.0,3,9,0.0,0.0,0.0,0.0,6.25,6.25,0
0.0,0.0,0.0,1.571,0.0,0.0,4,11,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.25,0.0,0.0,2,5,0.0,0.0,0.0,0.0,0.0,25.0,0
0.0,0.0,0.0,1.949,0.0,0.0,17,230,1.76,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,5.55,0
0.0,0.0,0.0,1.142,0.0,0.0,2,8,0.0,0.0,0.0,0.0,4.25,2.12,0
0.0,0.0,0.0,1.181,0.0,0.0,3,13,0.0,0.0,0.0,0.0,3.03,3.03,0
0.0,0.0,0.0,2.288,0.0,0.0,11,103,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.973,0.32,0.0,17,148,0.0,0.0,0.0,0.0,0.97,0.0,0
0.072,0.0,0.0,2.0,0.47,0.0,13,168,2.83,0.0,0.0,0.0,1.88,1.88,0
0.208,0.0,0.0,1.758,0.0,0.0,11,51,1.26,0.0,0.0,0.0,2.53,1.26,0
0.0,0.0,0.029,4.296,0.22,0.11,81,653,0.56,0.11,0.0,0.0,0.45,0.11,0
0.0,0.0,0.0,4.25,0.0,0.0,10,17,0.0,0.0,0.0,0.0,0.0,0.0,0
0.407,0.0,0.407,3.294,0.0,0.0,17,112,2.33,1.16,0.0,0.0,2.33,0.58,0
0.448,0.0,0.0,2.0,0.0,0.0,4,28,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.88,0.0,1.629,0.0,0.0,9,44,0.0,0.0,0.0,0.0,0.88,0.0,0
0.0,0.0,0.0,1.981,0.63,0.0,12,105,2.54,0.0,0.0,0.0,0.0,1.91,0
0.0,0.0,0.0,2.909,0.0,0.0,11,32,7.69,0.0,0.0,0.0,0.0,3.84,0
0.0,0.0,0.0,1.75,0.0,0.0,4,7,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,6,0.0,0.0,0.0,0.0,0.0,12.5,0
0.0,0.0,0.0,4.114,0.54,0.0,35,251,2.71,0.0,0.0,0.0,0.0,0.54,0
0.0,0.0,0.0,1.666,0.0,0.0,9,25,0.0,0.0,0.0,0.0,2.38,2.38,0
0.0,0.0,0.0,2.481,0.0,0.0,76,201,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,6,0.0,0.0,0.0,0.0,0.0,1.92,0
0.0,0.0,0.0,3.041,1.31,0.0,34,146,2.63,0.0,0.0,0.0,0.0,1.31,0
0.0,0.0,0.0,1.677,0.0,0.0,10,156,0.64,0.32,0.0,0.0,0.32,0.0,0
0.0,0.0,0.0,1.857,0.0,0.0,11,26,0.0,0.0,0.0,0.0,1.96,0.0,0
0.0,0.0,0.0,1.857,0.0,0.0,11,26,0.0,0.0,0.0,0.0,1.96,0.0,0
0.0,0.0,0.0,2.312,0.0,0.0,11,37,2.4,0.0,0.0,0.0,1.2,1.2,0
0.0,0.0,0.0,1.454,0.0,0.0,7,48,2.22,0.0,0.0,0.0,1.11,0.0,0
0.0,0.0,0.0,4.226,0.0,0.0,8,317,0.0,0.0,0.0,0.0,0.0,0.28,0
0.224,0.0,0.336,4.115,0.33,0.0,42,321,1.98,0.66,0.0,0.0,1.32,0.66,0
0.0,0.0,0.0,2.926,1.03,0.17,48,319,0.34,0.17,0.0,0.0,2.24,0.17,0
0.0,0.0,0.031,1.793,0.0,0.0,12,391,0.87,0.1,0.0,0.0,0.1,0.0,0
0.013,0.0,0.12,2.658,0.0,0.0,24,577,2.66,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.9,1.73,0.57,12,76,2.31,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.389,0.0,0.0,8,82,0.6,0.6,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,17.952,1.4,0.0,200,377,0.0,0.0,0.0,0.0,1.4,0.7,0
0.0,0.0,0.0,3.322,0.0,0.0,44,319,2.65,0.0,0.0,0.0,0.24,0.0,0
0.0,0.0,0.0,1.483,0.0,0.0,9,89,0.23,0.69,0.0,0.0,0.23,0.0,0
0.0,0.68,0.0,3.369,2.06,0.0,19,155,0.0,0.0,0.0,0.0,1.37,0.68,0
0.0,0.0,0.0,2.08,1.16,0.19,11,156,0.19,0.19,0.0,0.0,2.51,0.0,0
0.0,0.0,0.0,1.592,0.0,0.0,7,129,0.0,0.63,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.592,0.0,0.0,7,129,0.0,0.63,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,2.524,0.21,0.0,18,260,2.13,0.64,0.0,0.0,0.85,0.21,0
0.0,0.0,0.027,4.634,0.49,0.0,157,380,0.74,0.24,0.0,0.0,0.99,0.0,0
0.149,0.23,0.0,1.533,0.23,0.0,18,184,0.0,0.47,0.0,0.0,0.23,0.0,0
0.0,0.0,0.0,1.272,0.0,0.0,4,14,0.0,0.0,0.0,0.0,3.03,3.03,0
0.0,0.0,0.0,2.379,0.0,0.0,18,69,1.25,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,25.0,0
0.112,0.0,0.0,2.101,0.19,0.0,17,311,1.58,0.0,0.0,0.0,0.19,0.0,0
0.0,0.0,0.0,1.37,1.76,0.0,3,37,0.88,0.0,0.0,0.0,2.65,0.0,0
0.029,0.0,0.048,1.793,0.83,0.27,23,888,1.46,0.13,0.06,0.0,1.04,0.0,0
0.042,0.0,0.0,1.877,0.37,0.0,18,552,0.0,0.28,0.0,0.09,1.22,0.0,0
0.0,0.0,0.0,1.488,0.0,0.0,12,64,0.0,0.0,0.0,0.0,1.37,0.68,0
0.0,0.0,0.0,2.5,0.0,0.0,4,5,0.0,0.0,0.0,0.0,5.88,0.0,0
0.0,0.0,0.0,3.2,0.0,0.0,7,16,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,2.705,0.0,0.0,11,46,4.0,0.0,0.0,0.0,0.0,2.0,0
0.0,0.0,0.0,2.187,0.0,0.0,5,35,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,2.166,0.0,0.0,8,52,0.0,0.0,0.0,0.0,3.6,0.0,0
0.0,0.0,0.0,3.333,0.0,0.0,8,10,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,4.476,2.35,0.0,14,94,1.17,0.0,0.0,0.0,0.0,2.35,0
0.0,0.0,0.0,1.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,2.352,0.0,0.0,11,40,1.85,1.85,0.0,0.0,1.85,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,5.0,0.0,0.0,14,270,0.42,0.0,0.0,0.0,0.0,0.85,0
0.0,0.0,0.0,4.758,0.0,0.0,14,276,1.27,0.0,0.84,0.0,0.0,0.0,0
0.0,0.0,0.0,1.827,0.0,0.0,23,466,1.81,0.0,0.0,0.0,0.0,0.0,0
0.056,0.0,0.0,1.866,0.67,0.0,17,112,0.0,0.0,0.0,0.0,1.35,0.0,0
0.0,0.0,0.028,2.785,0.2,0.0,32,507,0.51,0.0,0.0,0.0,0.4,0.1,0
0.0,0.0,0.018,2.43,0.19,0.02,81,3337,0.0,0.08,0.0,0.04,0.25,0.1,0
0.0,0.0,0.0,1.722,1.66,0.0,7,31,1.66,0.0,1.66,0.0,3.33,1.66,0
0.122,0.0,0.061,4.309,0.0,0.0,38,237,1.52,0.0,0.0,0.5,0.0,0.0,0
0.0,0.0,0.0,1.8,0.0,0.0,6,18,0.0,0.0,0.0,0.0,3.84,0.0,0
0.0,0.0,0.0,2.347,0.99,0.0,10,54,2.97,0.0,0.0,0.0,1.98,0.0,0
0.0,0.0,0.031,1.614,0.0,0.0,12,339,0.99,0.11,0.0,0.0,0.22,0.0,0
0.0,0.0,0.0,1.79,0.0,0.0,15,188,0.21,0.0,0.0,0.0,0.0,0.0,0
0.087,0.0,0.0,2.74,0.6,0.3,64,148,0.0,0.0,0.0,0.0,3.63,0.0,0
0.0,0.0,0.0,1.7,1.74,0.58,12,68,2.32,0.0,0.0,0.0,0.0,0.0,0
0.952,0.0,0.0,3.2,0.0,0.0,12,16,0.0,0.0,0.0,0.0,0.0,0.0,0
0.229,0.0,0.0,2.653,1.4,0.0,15,69,1.4,0.0,0.0,0.0,4.22,1.4,0
0.0,0.0,0.0,3.85,0.0,0.0,26,77,0.0,0.0,0.0,0.0,0.0,1.66,0
0.0,0.0,0.0,2.034,0.0,0.0,13,59,2.56,0.0,0.0,0.0,2.56,0.0,0
0.134,0.0,0.0,2.75,1.48,0.0,8,22,0.0,0.0,0.0,0.0,2.96,0.0,0
0.022,0.0,0.045,1.74,0.0,0.19,21,395,0.19,0.19,0.0,0.0,0.38,0.0,0
0.0,0.0,0.0,1.785,0.0,0.0,6,25,0.0,1.06,0.0,0.0,4.25,1.06,0
0.0,0.0,0.0,1.8,0.0,0.0,9,36,0.0,0.0,0.0,0.0,0.68,0.68,0
0.0,0.0,0.0,3.333,0.0,0.0,11,30,8.0,0.0,0.0,0.0,0.0,4.0,0
0.0,0.0,0.0,3.333,0.0,0.0,11,30,8.33,0.0,0.0,0.0,0.0,4.16,0
0.0,0.0,0.0,4.054,0.0,0.0,19,296,7.2,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.214,0.0,0.0,4,17,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.277,0.0,0.0,3,69,0.0,0.0,0.0,0.0,1.84,0.0,0
0.238,0.0,0.0,1.0,0.0,0.0,1,16,0.0,0.0,0.0,0.0,2.43,0.0,0
0.0,0.0,0.0,5.888,8.0,0.0,29,53,0.0,0.0,0.0,0.0,2.0,0.0,0
0.0,0.0,0.0,1.333,1.21,0.0,3,24,0.0,1.21,0.0,0.0,0.0,1.21,0
0.0,0.0,0.0,1.468,0.0,0.0,5,69,1.5,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,5.291,0.0,0.0,34,127,5.43,0.0,0.0,0.0,2.17,2.17,0
0.0,0.0,0.043,2.148,0.0,0.0,23,623,2.06,0.25,0.0,0.0,0.12,0.0,0
0.0,0.0,0.0,2.176,0.0,0.0,8,37,0.0,0.0,0.0,0.0,1.31,0.0,0
0.022,0.0,0.044,1.759,0.0,0.19,21,403,0.38,0.19,0.0,0.0,0.38,0.0,0
0.0,0.0,0.0,3.846,0.0,0.0,39,100,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,12,0.0,0.0,0.0,0.0,1.69,0.0,0
0.0,0.0,0.0,1.714,0.0,0.0,5,12,0.0,0.0,0.0,0.0,0.0,9.09,0
0.0,0.0,0.0,1.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.444,0.0,0.0,5,13,0.0,0.0,0.0,0.0,6.38,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,6,0.0,0.0,0.0,0.0,0.0,14.28,0
0.0,0.0,0.0,1.384,0.0,0.0,4,18,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.363,0.0,0.0,5,30,0.49,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,7,0.0,0.0,0.0,0.0,0.0,14.28,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.529,0.0,0.0,6,26,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,6,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,2.285,0.0,0.0,7,32,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.5,0.0,0.0,3,6,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.833,0.0,0.0,5,11,9.09,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.5,0.0,0.0,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,2.5,0.0,0.0,7,10,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,2.25,0.0,0.0,6,9,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.5,0.0,0.0,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.5,0.0,0.0,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,6,0.0,0.0,0.0,0.0,0.0,16.66,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,16.66,0
0.0,0.0,0.0,1.0,0.0,0.0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,6,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.4,0.0,0.0,2,7,11.11,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.6,0.0,0.0,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,3.333,0.0,0.0,8,10,0.0,0.0,0.0,0.0,0.0,14.28,0
0.0,0.0,0.0,2.0,0.0,0.0,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,7,7.69,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,20.0,0
0.0,0.0,0.0,1.142,0.0,0.0,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,3.901,0.0,0.0,33,398,0.0,0.44,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,2.0,0.0,0.0,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.4,0.0,0.0,3,14,2.63,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,2.276,1.07,0.0,20,485,0.0,0.15,0.0,0.0,0.3,0.0,0
0.0,0.0,0.0,1.636,1.08,0.0,12,54,1.8,1.8,0.0,0.0,0.36,0.0,0
0.037,0.0,0.0,12.43,0.0,0.0,30,2051,12.88,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.428,0.0,0.0,6,40,0.0,2.02,0.0,0.0,1.01,0.0,0
0.0,0.0,0.0,1.59,0.0,0.0,37,272,0.3,0.3,0.0,0.0,0.15,0.0,0
0.0,0.0,0.0,2.1,2.17,0.0,18,42,0.0,0.0,0.0,0.0,2.17,0.0,0
0.0,0.0,0.0,2.508,0.0,0.0,17,143,0.0,0.0,0.0,0.0,0.0,0.0,0
0.129,0.0,0.0,2.142,0.0,0.0,10,150,4.51,0.0,0.0,0.0,0.0,3.22,0
0.0,0.0,0.0,1.142,1.06,0.0,3,40,0.0,0.53,0.0,0.0,0.53,1.06,0
1.739,0.0,0.0,1.0,0.0,0.0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,4.454,0.14,0.0,55,931,5.16,0.0,0.0,0.0,0.0,0.0,0
